Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,CH,CU,FC,FS
Ashton Goudeau,623485,564,4.923475177304965,3.87403313592233,4.313683863622573,11.857106575,11.857106575,3.013396094581897,3.842339694807936,11.857106575,11.857106575
Luke Farrell,608652,436,5.02493119266055,3.876447839449541,5.362390640883977,11.857106575,2.462693351351352,11.857106575,5.236988727272727,11.857106575,11.857106575
Wade LeBlanc,453281,781,4.929142125480153,3.879755138075205,2.6150159216534066,4.560820443292071,11.857106575,4.13088834832238,2.8411417796901888,4.181385170871985,11.857106575
Alex Wells,649144,751,5.017563249001332,3.880415067243675,4.619328749999999,11.857106575,2.7568882991993813,3.2946129094626166,3.3328610358518835,11.857106575,11.857106575
Carlos Martínez,593372,1281,4.8767681498829045,3.88602036437247,4.988239318255428,4.5987010560728745,3.680146437859954,3.4536874738960552,5.39990651361796,2.5464612439651244,11.857106575
Joely Rodríguez,570257,759,4.901449275362318,3.8878582014388487,5.021467146461935,3.5411699498027382,6.87958692086331,3.4531119651528788,11.857106575,11.857106575,11.857106575
Matt Manning,666159,1420,4.953838028169014,3.8898577265625,3.7481125816941625,4.832684915006868,2.8679723381474105,4.50870329296875,3.66170243625,11.857106575,11.857106575
Codi Heuer,676051,1022,4.827514677103718,3.896254514851485,4.452036566129747,3.487117648795069,3.810854174917492,4.190118609556608,11.857106575,11.857106575,11.857106575
Jacob Barnes,606930,554,5.099693140794224,3.899865558139535,3.104436511239013,11.857106575,11.857106575,5.027347081395349,11.857106575,4.800522864925136,11.857106575
Charlie Barnes,656212,577,4.85792027729636,3.910135371111921,11.857106575,5.125894874541004,3.700560317317487,2.195612087291399,11.857106575,11.857106575,11.857106575
Paul Blackburn,621112,681,4.992364170337739,3.911251460869564,5.626853322952476,4.977859991576088,11.857106575,2.2263674162692846,4.495533851126244,2.3436919254872564,11.857106575
Logan Gilbert,669302,2125,5.012710588235295,3.9122557290502793,2.94769241807467,11.857106575,4.972183700702472,6.220241038175047,6.353007908758705,11.857106575,11.857106575
Tommy Nance,667297,439,4.839043280182231,3.924675418604651,5.212278440010571,3.669404261723218,4.173596667019027,11.857106575,3.21418769438156,11.857106575,11.857106575
Hyeon-jong Yang,660365,592,4.934527027027028,3.924932688679245,3.948944408271252,11.857106575,3.579927033296337,4.0733946918239,4.636356541427398,11.857106575,11.857106575
Trevor Richards,670950,1060,4.914056603773584,3.932779150259068,3.3897940251566907,11.857106575,11.857106575,5.023884274528631,3.828793919369721,11.857106575,11.857106575
José Cisnero,542585,1011,4.925529179030662,3.935320345945946,3.6324824971298737,4.438776322137021,4.2227194646547614,3.0714797260965887,11.857106575,11.857106575,11.857106575
Andrew Miller,453192,620,4.967354838709677,3.9369715,6.366365673076921,5.660005608695651,2.812767219451372,11.857106575,11.857106575,11.857106575,11.857106575
Matt Shoemaker,533167,990,4.916191919191919,3.9430156755399297,4.302995406548983,4.856326886441214,3.5813416448802213,11.857106575,11.857106575,11.857106575,3.522532609124293
Cristian Javier,664299,1792,4.985318080357144,3.9436157368421054,3.862080170313425,11.857106575,3.4520105804760863,5.162443913312694,5.370138568421051,11.857106575,11.857106575
Robert Stephenson,596112,745,4.902469798657719,3.944178850364751,4.063825184987696,11.857106575,4.108743040217392,11.857106575,3.562682230165845,11.857106575,11.857106575
Tyler Gilbert,656457,590,4.781271186440677,3.953311169491525,4.120149281767955,3.717617538461538,11.857106575,11.857106575,5.135247391304349,3.645136030534351,4.2726225
Will Vest,676684,552,4.894728260869565,3.953426563975156,4.136549852472528,11.857106575,3.84210007912088,3.565589991428572,11.857106575,11.857106575,11.857106575
Taylor Widener,642203,1213,4.970222588623248,3.959978767928797,3.876735223652105,11.857106575,3.8203595120485954,4.465185462085309,11.857106575,11.857106575,11.857106575
Marcos Diplán,650959,480,4.892499999999999,3.960348188125,3.7421334166666655,11.857106575,11.857106575,4.292898504878049,4.359890722556391,11.857106575,11.857106575
Lou Trivino,642152,1159,4.855504745470234,3.9683052242727577,4.52658091058343,3.321263139575356,11.857106575,3.1966483394285,5.409793376105895,3.809911979568609,11.857106575
Josiah Gray,680686,1211,4.981420313790256,3.970590444837418,3.682740773419133,11.857106575,4.402770401020408,7.468894821002979,3.776465407581531,11.857106575,11.857106575
Kyle Finnegan,640448,1158,4.9801468048359245,3.971782227272728,11.857106575,4.023491458662093,3.751021892045455,11.857106575,11.857106575,11.857106575,4.031792846958798
Paul Campbell,669294,467,4.982933618843684,3.9721779000000006,3.675022204687501,11.857106575,4.225748737499999,3.842688443303572,4.353760535369318,11.857106575,11.857106575
Lucas Gilbreath,656458,671,4.851296572280178,3.974963800728856,4.290054209134616,11.857106575,3.573900261160715,11.857106575,11.857106575,3.8104815853125,11.857106575
Griffin Jax,643377,1382,4.940571635311144,3.976944609985528,3.695021027027027,11.857106575,3.8673954626865674,4.386992659793815,4.880252694267515,11.857106575,11.857106575
Carlos Hernández,672578,1434,4.917956764295677,3.977461715953308,3.736095129726158,3.4172522149621893,4.390581273670557,5.257286719844359,4.049901061688117,11.857106575,11.857106575
Chris Stratton,608717,1349,4.932935507783544,3.981061058823529,4.600751820969618,11.857106575,3.36755493304565,4.095147044900801,3.0866236855681404,11.857106575,11.857106575
Humberto Castellanos,528748,725,4.860827586206897,3.982758372262774,4.463652421079549,3.934000586443372,3.1505271897810214,3.979980315669733,3.874681632071169,11.857106575,11.857106575
Brad Hand,543272,1044,4.866963601532567,3.9913279527195167,4.52872362755041,4.290931654105936,3.344975834511424,11.857106575,11.857106575,11.857106575,11.857106575
Trevor Stephan,663986,1184,5.040371621621621,3.992402321052631,4.595851178886697,3.665116354179566,2.413479989282296,6.845251676797628,11.857106575,11.857106575,3.5278815900928797
Jhoulys Chacín,468504,1008,4.8225099206349205,3.994875652849741,5.04669096877188,5.294904087823834,2.320590317611239,4.905288373056996,3.3417004065902085,11.857106575,11.857106575
Josh Staumont,622251,1063,4.878410159924742,3.9965027208121815,3.860957510841817,3.647051679680928,11.857106575,11.857106575,4.352876423176921,11.857106575,11.857106575
Triston McKenzie,663474,1970,4.898030456852792,3.9985843734137054,3.6310314399711694,11.857106575,4.384393745000001,4.952132775,4.778618184691011,11.857106575,11.857106575
Aaron Sanchez,592717,512,4.7333398437500005,4.007260528301887,5.064127187650086,3.192951766723842,11.857106575,3.724594544474393,4.152146694053021,11.857106575,11.857106575
Sal Romano,607219,435,4.9702528735632185,4.009460413241379,11.857106575,4.0542925589667895,4.069009026122449,11.857106575,2.779862908235294,11.857106575,11.857106575
Carlos Estévez,608032,1007,4.897795431976167,4.012005162162163,4.290985913146631,11.857106575,3.1123096433513515,3.754222120507106,11.857106575,11.857106575,11.857106575
Sean Reid-Foley,656887,351,4.936524216524217,4.012851919354839,3.915244873779225,11.857106575,3.493237485483871,5.595262035258815,11.857106575,11.857106575,11.857106575
Joey Lucchesi,664192,575,4.782713043478261,4.016710643478261,11.857106575,4.128656304985337,11.857106575,11.857106575,3.9151534669811303,3.2601947727272718,11.857106575
Jay Jackson,543351,389,4.987275064267352,4.020068858216334,4.2916604318181815,11.857106575,3.880574353486979,11.857106575,11.857106575,11.857106575,11.857106575
Miguel Díaz,622766,683,4.883718887262079,4.023215302238024,4.638358686421936,11.857106575,11.857106575,3.471294988095238,11.857106575,11.857106575,11.857106575
Tyler Zuber,676604,506,5.021798418972333,4.027700634146342,4.359404543494548,11.857106575,3.1992761638288085,4.234282820121951,5.29677406097561,11.857106575,11.857106575
Darwinzon Hernández,650382,745,5.037677852348993,4.028165088221478,4.102524982894737,11.857106575,3.655082062261146,11.857106575,4.50388760472973,11.857106575,11.857106575
Aaron Slegers,642083,559,4.989874776386404,4.029506129032258,5.227603850681743,3.6339618610098174,3.516959695852535,5.390369198709677,11.857106575,11.857106575,11.857106575
Sam Hentges,656529,1169,4.923224978614201,4.04223968241049,4.815368981207167,4.085750097087379,3.456428546880773,11.857106575,3.190455754633715,11.857106575,11.857106575
Drew Hutchison,571800,326,4.834233128834356,4.049761608272623,4.204418591631357,11.857106575,3.766799900826446,4.294907342075893,11.857106575,11.857106575,11.857106575
Miguel Sánchez,667376,468,4.997820512820513,4.051465007396449,4.981066296456351,5.13319176923077,6.646165791855203,2.64956915521978,11.857106575,11.857106575,11.857106575
Austin Davis,656354,468,4.990940170940171,4.056467113437196,4.07079565838542,11.857106575,4.345620811203879,5.294905441422031,3.023441202531646,11.857106575,11.857106575
Tyler Kinley,641755,1100,4.807445454545455,4.059783597156399,4.6487026739835375,11.857106575,3.5053652831470483,5.21754181553044,11.857106575,11.857106575,11.857106575
Justin Garza,621057,498,4.961546184738956,4.063011732978425,3.02294167291823,4.643317780394465,3.14695294753921,5.27530686330119,11.857106575,3.271203966231284,11.857106575
José Quijada,650671,499,5.047635270541082,4.065865480519481,3.729175998829039,11.857106575,4.260738668331668,5.691771261268143,11.857106575,11.857106575,11.857106575
Anthony Castro,621593,425,4.935223529411766,4.0666544499205095,4.409072172972973,11.857106575,3.8318369811776063,11.857106575,2.891821545608108,11.857106575,11.857106575
Edwin Uceta,670955,348,4.957988505747127,4.070459711701528,11.857106575,3.41376786885246,11.857106575,4.572119985535198,4.833625337704919,11.857106575,11.857106575
Packy Naughton,676050,374,4.896470588235295,4.0714052373387855,4.6437096904411765,4.1268044908887465,3.2465909429065736,3.7857499519077895,11.857106575,11.857106575,11.857106575
Jon Lester,452657,2380,4.907231092436975,4.077307889150942,4.34255504333432,5.072809078504044,11.857106575,3.494817936890045,4.252096957899184,3.5275011381618997,11.857106575
Wily Peralta,503449,1422,4.770457102672292,4.078302679625208,4.73491864565546,4.999127239794849,3.074485758342845,4.203511019886959,11.857106575,11.857106575,2.8552034390994887
Ryne Stanek,592773,1160,4.898310344827586,4.083422048780488,4.096473457079506,11.857106575,3.6965141356498497,11.857106575,11.857106575,11.857106575,4.388616431943352
Caleb Smith,592761,2063,4.977910809500727,4.095451530791789,4.085188545604707,11.857106575,3.896576964520937,3.9941211155581096,5.134143028592376,11.857106575,11.857106575
Chase De Jong,608328,775,4.9471870967741935,4.099102488549618,3.4065534295901965,11.857106575,4.58116100147467,4.980039074427482,4.90026438493305,11.857106575,11.857106575
Sean Guenther,674944,360,4.966944444444445,4.100130147540984,4.7134895577768905,11.857106575,2.9110214634146336,4.7414329303278695,11.857106575,11.857106575,11.857106575
Kohei Arihara,685503,696,4.888247126436782,4.100263598360656,5.040808338560227,5.394496029850746,3.761509226335273,4.156050688524591,7.581699147540985,0.7490891339104807,2.8711531770491807
Ryan Weathers,677960,1616,4.932933168316832,4.102451519431565,3.7867222734488832,4.602675552128998,3.904336869525078,5.421120607394365,11.857106575,11.857106575,11.857106575
Matt Moore,519043,1181,4.838196443691787,4.110142931506849,4.068193277402364,11.857106575,11.857106575,3.668178841556552,4.428985854625212,4.782577477901267,11.857106575
Ian Anderson,666120,2090,4.851296650717703,4.110297031168831,3.96128008451528,1.8973508571428568,11.857106575,4.113700056616194,4.522925901544402,11.857106575,11.857106575
Dylan Bundy,605164,1523,4.884720945502298,4.112100297794118,3.604731262179592,5.092399846455884,4.196986235259651,3.6515729811536257,4.564897498739496,11.857106575,11.857106575
Matt Foster,641582,689,4.975805515239477,4.116442336719884,3.855553965292841,11.857106575,3.894304684931508,4.996994516129033,11.857106575,11.857106575,11.857106575
Sam Clay,621348,774,4.906537467700258,4.1239284000000005,11.857106575,4.39742264765625,3.1162919047619044,4.814534465753426,11.857106575,11.857106575,11.857106575
Zach Pop,647315,914,4.87218818380744,4.125465658536585,6.936708256097562,4.185990961879731,3.668051532861352,11.857106575,11.857106575,11.857106575,11.857106575
J.A. Happ,457918,2547,4.876419316843345,4.127732881838073,4.208476357885756,4.613049574145767,3.5222862898368605,3.614875301043595,5.427248476805251,11.857106575,11.857106575
Kendall Graveman,608665,862,4.74776102088167,4.128887732142857,3.680287366795366,4.300898909431729,3.209320567819149,6.105606761278196,11.857106575,11.857106575,11.857106575
Bryan Shaw,543766,1336,4.92625,4.137428384556318,11.857106575,11.857106575,4.636023114962211,4.900504213733651,5.6456778250233,3.921300135665863,11.857106575
J.B. Wendelken,605525,749,4.893978638184246,4.138393671755725,3.942303366472638,5.156053433587786,3.529691441118449,4.253531649753032,7.716476053836881,11.857106575,11.857106575
Justin Wilson,458677,603,4.946152570480929,4.142208970588236,3.78599570008285,11.857106575,4.092751774244833,11.857106575,11.857106575,4.75019772553666,11.857106575
Ryan Hendrix,641682,534,4.902602996254681,4.14596684565346,5.217163141088014,11.857106575,3.284667121621621,11.857106575,11.857106575,11.857106575,11.857106575
Michael Feliz,593140,366,4.996721311475411,4.151925,3.72602964953271,11.857106575,5.108595321428572,3.021199788461539,11.857106575,11.857106575,11.857106575
Kris Bubic,663460,2201,4.872721490231712,4.154305015384615,4.700462798909752,11.857106575,11.857106575,3.10007865297383,4.3958917001014814,11.857106575,11.857106575
Adrian Sampson,592716,539,4.792671614100185,4.1557638032345015,3.5521863283018877,3.977359427612481,2.8174885829195637,5.37947515663152,11.857106575,11.857106575,11.857106575
Greg Holland,518813,981,4.930112130479103,4.163390843267592,5.006189759934676,11.857106575,3.359622563508576,11.857106575,4.567198427746278,11.857106575,11.857106575
Trevor Cahill,502239,665,4.949473684210527,4.170278675675675,5.659907432432432,5.050682244208494,11.857106575,2.9656382685810807,4.664915464527027,3.246630385629532,11.857106575
Adrian Houser,605288,2351,4.8237898766482346,4.170482093676815,5.666236356503815,3.831542864181587,3.29306690549742,4.474163366006125,4.250899842980147,11.857106575,11.857106575
Ian Krol,571871,348,5.008793103448276,4.174425748152709,4.448249186688312,6.525413477678571,3.0126940846215344,4.959721484243698,4.976669109375,11.857106575,11.857106575
Ervin Santana,429722,1027,4.777692307692307,4.175413346938776,5.164398922959184,11.857106575,3.317160280593208,3.946862053206997,11.857106575,11.857106575,11.857106575
Paul Fry,643316,868,4.966866359447004,4.178323293381256,4.03559819712392,11.857106575,4.351632338836591,11.857106575,11.857106575,11.857106575,11.857106575
Tanner Rainey,663432,627,5.05164274322169,4.1847439263157895,3.7452298378378384,11.857106575,4.997844989999999,11.857106575,11.857106575,11.857106575,11.857106575
Alec Mills,621219,1936,4.821621900826446,4.195399084033613,4.750739186074431,4.058326032092934,3.916867839402428,4.183492713742727,4.188462870058368,11.857106575,11.857106575
Dinelson Lamet,659275,827,4.909915356711004,4.1984261818930255,4.78389010519149,3.673133814687716,3.715611673927326,11.857106575,11.857106575,11.857106575,11.857106575
Daniel Lynch IV,663738,1257,4.967454256165473,4.198581132352941,4.5874492279411765,5.154610105757196,3.654734666758415,3.5123748649928275,4.60881162605042,11.857106575,11.857106575
Sean Nolin,543594,446,4.850470852017937,4.202250747982062,4.6656957492537305,11.857106575,11.857106575,3.6122893578947366,4.51384571076923,3.5429329384615382,11.857106575
Brad Keller,641745,2251,4.855992892047979,4.202508119700748,4.786809630941643,5.101017727067119,2.742952169852088,5.390581796604644,11.857106575,11.857106575,11.857106575
Jake Diekman,518617,1090,4.931119266055046,4.2051468909769145,4.072602700522429,5.38550787154862,4.040019465739247,11.857106575,11.857106575,11.857106575,11.857106575
Kyle Muller,666205,570,4.807807017543859,4.214460617224881,5.431172687842279,11.857106575,2.232633924901186,11.857106575,5.15548535167464,11.857106575,11.857106575
Spenser Watkins,657093,960,4.904072916666666,4.221302652439024,5.003398421052632,11.857106575,11.857106575,3.5397336585365853,4.160377066995987,3.1589577814901437,11.857106575
Andrew Wantz,681806,482,4.907821576763485,4.222176365853659,5.387834234035478,11.857106575,3.542525862804878,5.640530968358602,11.857106575,2.4038215700551904,11.857106575
Yennsy Díaz,660546,407,4.920171990171991,4.227063150073709,3.6541257788571424,11.857106575,11.857106575,5.455369440000001,5.70134528,11.857106575,11.857106575
Shawn Armstrong,542888,668,4.970089820359282,4.22785775,4.8778362,11.857106575,4.0469236037735845,11.857106575,11.857106575,3.2853984979591835,11.857106575
Cal Quantrill,615698,2328,4.755764604810997,4.236151951002228,6.038024326530612,4.51207820331214,3.301523848071472,3.284731474161992,4.0327125989378105,11.394564878141905,11.857106575
Albert Abreu,656061,641,4.87798751950078,4.248566595887109,3.823072945877379,4.197318809384164,4.4639882978084415,4.407059810695188,11.857106575,11.857106575,11.857106575
Andrés Machado,600921,603,4.870066334991709,4.250934757009346,3.787365036498369,5.550879738100413,4.327144465501828,4.815421955169392,11.857106575,11.857106575,11.857106575
Patrick Sandoval,663776,1438,4.792273991655076,4.2544249655172415,4.169921254679803,5.464726818181818,2.8846040402781803,4.764191314382622,3.6363536169076753,11.857106575,11.857106575
Sam Selman,572125,491,5.009877800407332,4.25468617515275,5.177897566937269,11.857106575,3.117457597090909,11.857106575,11.857106575,11.857106575,11.857106575
Duane Underwood Jr.,621249,1166,4.797735849056604,4.255113183572787,4.407444627187441,4.166030539520113,11.857106575,3.708564020620076,4.637881419203856,11.857106575,11.857106575
Ross Detwiler,446321,888,4.8488963963963965,4.271107471337579,3.716430193353093,4.842702902111967,3.6303939974522295,4.98360811800201,4.829553772199324,4.390153737116387,11.857106575
Andrew Albers,452027,365,4.99641095890411,4.271964157894737,4.565681406787998,3.9505189952153104,3.4503001754385965,4.263301064073227,6.227917389473685,11.857106575,11.857106575
Steve Cishek,518553,1220,4.910139344262295,4.272018609836066,4.361712,4.268879450628368,4.239943632911393,11.857106575,11.857106575,11.857106575,11.857106575
Daniel Bard,453268,1213,4.952242374278648,4.285275121827411,5.465462306711277,4.658725127953789,2.9985433029158304,6.4414859245500695,11.857106575,11.857106575,11.857106575
Ryan Helsley,664854,790,4.835291139240507,4.297571176056337,4.166512018242176,11.857106575,11.857106575,5.992873795774647,5.480977010243278,4.147497358394974,11.857106575
Alex Young,622065,900,4.8672555555555554,4.30247198076923,5.162492719780221,4.455356421121252,11.857106575,3.6290785520361992,3.9443709490213927,4.402538607068607,11.857106575
Vince Velasquez,592826,1749,4.9459176672384215,4.30723548763251,3.883560649468355,6.0862180524987375,4.4627048099476685,4.498134641457982,4.884781963825837,11.857106575,11.857106575
Jefry Rodriguez,622446,333,4.585885885885886,4.308144279896335,4.301109059565954,4.768479834993773,11.857106575,11.857106575,3.722215031690861,11.857106575,11.857106575
José De León,592254,347,4.967204610951009,4.308349745454546,11.857106575,4.064239381150959,3.0590569925133693,5.807452179020979,11.857106575,11.857106575,11.857106575
Yacksel Ríos,605441,431,4.759280742459397,4.308737863165638,3.763091643347451,4.408261369642434,3.6419459592788974,11.857106575,11.857106575,11.857106575,7.733804525980913
Reiss Knehr,663753,468,4.760363247863248,4.321531551724138,3.925909340689655,11.857106575,5.889392689655171,5.251989358685143,11.857106575,3.62074309359606,11.857106575
James Karinchak,675916,1008,4.923134920634921,4.321968401462994,4.452118696740315,11.857106575,11.857106575,11.857106575,4.044691685437401,11.857106575,11.857106575
Cody Ponce,664074,707,4.949292786421499,4.326477943742696,5.353269455327929,11.857106575,3.499743130434783,2.2116909373313343,5.001050375919732,3.031338142608696,11.857106575
Brandon Bielak,656232,835,4.818191616766467,4.32827334,4.436303172413794,5.088039517499999,4.1632780212765965,3.402554684210526,4.69672988275862,3.200672659090909,11.857106575
Brady Singer,663903,2286,4.88923009623797,4.332514675324675,6.292913441474655,4.974141269472985,3.1230730121460626,6.1240327043813325,11.857106575,11.857106575,11.857106575
Patrick Murphy,641907,458,4.8207860262008735,4.344371422411104,3.9641935982142855,4.040979137466307,11.857106575,11.857106575,5.03646209318827,11.857106575,11.857106575
Jorge López,605347,2165,4.8877043879907625,4.344792361643836,4.921649831190728,4.526626329054271,3.616445168337805,4.501059248167084,3.604121291690909,11.857106575,11.857106575
Eric Yardley,642233,315,4.819841269841271,4.349002821428571,11.857106575,4.020792236413043,11.857106575,3.8950925625,5.650028048076924,11.857106575,11.857106575
Zach Davies,605200,2454,4.792359413202934,4.350413918918919,11.857106575,4.8694482152734135,11.857106575,3.678196940710083,4.166470763865021,3.8379438448223504,11.857106575
Josh Sborz,622250,1067,4.8877507029053415,4.363044258526202,4.313535479643543,11.857106575,3.90661160252366,11.857106575,5.395801766041162,11.857106575,11.857106575
Jake Brentz,641394,1065,4.797183098591549,4.363245260915493,3.941128675874404,11.857106575,4.842770545173267,5.267118726033835,11.857106575,11.857106575,11.857106575
Dane Dunning,641540,1905,4.7591128608923885,4.369743973897527,11.857106575,4.624472246396787,4.647205382748012,3.2133627980031783,5.170371745108372,3.3443785444871024,11.857106575
Conner Greene,641632,446,4.851838565022422,4.3779555,4.815334361842105,3.919460647459165,3.7054229954887226,6.772487429149798,3.6068121866931486,11.857106575,11.857106575
Tanner Scott,656945,998,4.911242484969941,4.390283833333334,5.234699313596491,8.169129,3.42607336777128,11.857106575,11.857106575,11.857106575,11.857106575
Chris Rodriguez,669735,499,4.807254509018035,4.390379736551756,11.857106575,4.392173722823251,3.2790625163313294,6.249981425561799,4.414019574786105,11.857106575,11.857106575
Tony Santillan,663574,761,4.864060446780552,4.39199903076923,5.293725489857233,11.857106575,3.3972120481095174,3.370876224080267,4.644720340286832,11.857106575,11.857106575
Rowan Wick,592858,385,4.844181818181818,4.403128880632412,4.620823232869565,11.857106575,11.857106575,11.857106575,4.143329832926234,3.722662080340265,11.857106575
Adam Ottavino,493603,1141,4.911463628396144,4.409543798903057,5.2154436098442725,5.821456195292066,3.1023619002278453,11.857106575,5.546576765704584,5.7003149032258085,11.857106575
Dennis Santana,642701,909,4.763795379537954,4.410802481707318,5.537723100770218,4.475581836842607,4.4474581288861215,3.869933180308856,11.857106575,11.857106575,11.857106575
Daniel Norris,596057,966,4.800393374741201,4.416862736842106,4.801983002757987,11.857106575,2.9416176061120543,4.910825319587629,11.857106575,11.857106575,11.857106575
Reid Detmers,672282,379,4.911741424802111,4.418420661290323,3.789941272465437,4.170863252341311,4.469419636653669,5.977685806451613,5.054316769794721,11.857106575,11.857106575
Gregory Soto,642397,1125,4.852631111111111,4.423274293193717,4.4073254512262325,4.740928542212042,3.959735141669233,11.857106575,11.857106575,11.857106575,11.857106575
Jaime Barria,642545,916,4.710294759825327,4.425368837862831,4.445823423950834,5.789139383327532,3.752240579367867,4.271712449197861,11.857106575,11.857106575,11.857106575
Nick Mears,683232,452,4.969513274336284,4.4290036285714285,3.8173114037438425,11.857106575,11.857106575,11.857106575,5.524008228571428,11.857106575,11.857106575
Wade Davis,451584,728,4.815206043956044,4.438813405251975,4.24346221138393,6.126487957720588,11.857106575,11.857106575,5.312213193529782,3.891066113213316,11.857106575
Keegan Thompson,624522,958,4.882400835073069,4.4414563619193625,4.977960214697802,11.857106575,11.857106575,6.511929110795454,4.517345040962837,3.2580318822393823,11.857106575
Tayler Saucedo,642048,422,4.743388625592417,4.446944883116883,4.145598575424575,4.993124367900756,2.826181656691135,6.156482891971665,3.922183448334273,11.857106575,11.857106575
Dillon Peters,596071,443,4.766185101580136,4.455473512499999,5.076830893786126,4.950540425892857,11.857106575,4.25123947790493,2.9802326625,11.857106575,11.857106575
Kyle Zimmer,622092,931,4.800311493018259,4.465459,4.877402384425652,11.857106575,3.59120637037037,5.609895666666667,5.308743300000001,11.857106575,11.857106575
Sam Howard,607572,833,4.906170468187275,4.471625115486194,4.803956449180328,11.857106575,4.211168438543897,11.857106575,11.857106575,11.857106575,11.857106575
Brad Brach,542960,577,4.958318890814558,4.4731009289428085,4.875256153667954,3.6859349,3.9425767972602737,4.295627414354067,11.857106575,11.857106575,11.857106575
Kyle Funkhouser,608335,1139,4.762142230026339,4.478480253658537,4.156771076003753,4.46396052129144,4.598217331135111,5.045864645248108,11.857106575,11.857106575,11.857106575
Travis Lakins Sr.,664042,494,4.857611336032388,4.483256778556969,5.091628113926577,11.857106575,11.857106575,4.892409932142857,3.8093015345744674,4.180527612565446,11.857106575
Trevor Megill,656730,435,4.937793103448275,4.487642236813987,4.206990932236777,11.857106575,5.546145574647886,11.857106575,4.801427072453955,11.857106575,11.857106575
Brandon Workman,519443,502,4.858764940239044,4.4929935,5.126698971910113,11.857106575,11.857106575,11.857106575,4.171104657807309,4.042201792207791,11.857106575
Sean Poppen,664092,406,4.857216748768473,4.498438632352941,11.857106575,4.769774713029136,4.137365719251338,4.433683562693498,11.857106575,11.857106575,11.857106575
Sam Long,669674,708,4.85021186440678,4.49922645762712,4.292891114754099,11.857106575,11.857106575,5.328363176470588,4.243523904000001,11.857106575,11.857106575
James Kaprielian,621076,2024,4.789609683794467,4.500308337988827,5.060729091657634,4.297796642931541,3.464855230602956,4.229658674041706,3.7999636469546254,11.857106575,11.857106575
José Ureña,570632,1653,4.759975801572898,4.501177331125827,5.6384328434192,4.461622926060123,3.907658858826275,4.37686876064333,11.857106575,11.857106575,11.857106575
Cody Poteet,547001,545,4.860311926605505,4.505504359433585,4.558462578947369,11.857106575,3.835826674229633,5.439373504658385,4.035898448578594,11.857106575,11.857106575
Amir Garrett,607237,818,4.804889975550123,4.509707344187597,5.16818777501142,11.857106575,3.8857187454545454,11.857106575,11.857106575,11.857106575,11.857106575
Anthony Kay,641743,649,4.950693374422188,4.513278831683169,3.833426993590412,11.857106575,5.407090582119977,6.044256679455446,5.591904308481451,4.865751073514853,11.857106575
Alex Reyes,621052,1194,4.738140703517588,4.515756843317973,4.44996531840103,4.904939931749268,3.7962512469796983,4.851086384386012,5.740638588430048,11.857106575,11.857106575
Alex Lange,656638,612,4.780506535947713,4.525401140599231,5.277102546172273,11.857106575,4.036226454566874,3.57903295433086,11.857106575,11.857106575,11.857106575
Ben Bowden,641386,652,4.882315950920246,4.53008346728972,4.329764567500755,11.857106575,6.826539873261911,4.329793451290987,5.338219097463286,11.857106575,11.857106575
Jake Woodford,663765,1155,4.786753246753247,4.548477458128079,4.518231189591079,4.690125930299069,3.941996950059453,5.33129284029038,4.9733509293812,11.857106575,11.857106575
Adam Plutko,592644,977,4.803285568065506,4.549007277512976,4.553419848539993,11.857106575,4.102079061108123,11.857106575,5.226412057168867,4.55853853395232,11.857106575
Archie Bradley,605151,894,4.814418344519016,4.551102352941177,4.215167590132827,5.333854733193277,11.857106575,4.574323279058824,4.71143065484429,11.857106575,11.857106575
Demarcus Evans,663770,491,4.857189409368636,4.5545298607594935,4.601623405955314,11.857106575,4.647236274261603,11.857106575,11.857106575,4.362180789669982,11.857106575
David Hale,571735,461,4.791344902386117,4.5600796125,4.8462535269642855,4.717477264402174,11.857106575,3.998616809263393,4.5121981064516135,11.857106575,11.857106575
Jimmy Nelson,519076,521,4.817293666026871,4.5754968440002655,5.172394716519647,11.857106575,4.006254036297641,11.857106575,4.545575979077877,11.857106575,11.857106575
Wil Crowe,640444,2171,4.875872869645325,4.594854214285714,5.516205121607143,5.237570765322579,3.3148645045140728,3.65206155055616,5.452714835816327,11.857106575,11.857106575
Steven Brault,643230,498,4.82355421686747,4.5988501445783125,5.4058115454545455,6.858202707692308,2.896989,3.5036633271028035,4.316336099999999,11.857106575,11.857106575
Jake Cousins,664776,500,4.781719999999999,4.6026342468,11.857106575,5.136423035483871,4.286440887898089,11.857106575,11.857106575,11.857106575,11.857106575
Justus Sheffield,656954,1470,4.854571428571428,4.608583394190871,8.360313921161827,4.3377526712106045,4.466241883131726,4.730745962899684,11.857106575,11.857106575,11.857106575
Hirokazu Sawamura,617228,920,4.766336956521739,4.614650150943397,4.743006808625336,11.857106575,4.587698370132476,11.857106575,11.857106575,11.857106575,4.475069106007253
Jesús Luzardo,666200,1662,4.779765342960289,4.619963391608392,4.495924910420273,5.088188027594027,11.857106575,4.745439316751906,4.343248042515767,11.857106575,11.857106575
Touki Toussaint,657053,820,4.715731707317073,4.62086244,6.109985929411764,4.773475559358289,11.857106575,11.857106575,4.968255713004485,11.857106575,3.3970757860465115
Glenn Otto,657248,448,4.90484375,4.625201828571429,5.6524032,11.857106575,3.2717786904458603,4.6442944000000015,4.3366425600000005,11.857106575,11.857106575
