pitcher,player_name,pitch_type,pitch_group,pitches,plv,plv_std,avg_velo,swing_rate,whiff_rate,e_xwoba_ip,plv_pctile
542881,"Anderson, Tyler",FF,Fastball,1155,5.0354,1.3004,89.4505,0.4619,0.2149,0.3524,50.2
690916,"Fitts, Richard",FF,Fastball,160,5.0354,1.4753,94.4019,0.4936,0.2813,0.3516,50.1
605463,"Scott, Tayler",FS,Offspeed,288,5.0353,1.545,85.4646,0.477,0.4048,0.2939,50.1
663436,"Martin, Davis",SL,Breaking,155,5.0351,1.2727,89.0329,0.4789,0.3705,0.3294,50.0
689981,"Ryan, River",SL,Breaking,67,5.0348,1.7441,89.8627,0.515,0.5122,0.2926,50.0
657240,"Merryweather, Julian",FF,Fastball,119,5.0345,1.46,95.9563,0.4814,0.2603,0.3619,50.0
678606,"Ferrer, Jose A.",FF,Fastball,96,5.0342,1.3742,98.2615,0.4954,0.2092,0.3393,49.9
669456,"Bieber, Shane",FF,Fastball,69,5.0337,1.2296,91.9667,0.4534,0.2285,0.3806,49.9
677944,"Cecconi, Slade",FF,Fastball,708,5.0328,1.3916,94.3662,0.5122,0.2092,0.3743,49.8
670174,"Winckowski, Josh",FC,Fastball,440,5.0318,1.434,90.4164,0.5024,0.3564,0.3192,49.8
547001,"Poteet, Cody",ST,Breaking,84,5.0311,1.4254,81.3643,0.4445,0.4392,0.3044,49.8
669060,"Wilson, Bryse",FF,Fastball,244,5.031,1.5467,93.5578,0.5207,0.2755,0.3463,49.7
477132,"Kershaw, Clayton",SL,Breaking,220,5.0301,1.523,85.9345,0.5753,0.4295,0.3467,49.7
686973,"Varland, Louis",SL,Breaking,281,5.0288,1.5073,90.0438,0.4986,0.471,0.3134,49.6
672456,"Montero, Keider",FF,Fastball,680,5.0276,1.3809,94.7235,0.4946,0.2555,0.3713,49.6
643377,"Jax, Griffin",CH,Offspeed,180,5.0275,1.5169,92.3389,0.5772,0.4137,0.3053,49.5
662253,"Muñoz, Andrés",SI,Fastball,201,5.0275,1.2842,97.5557,0.3815,0.3661,0.2695,49.5
571656,"Farmer, Buck",CH,Offspeed,245,5.0274,1.5778,86.7824,0.5576,0.406,0.2994,49.5
641540,"Dunning, Dane",SL,Breaking,418,5.027,1.4975,80.622,0.4613,0.4757,0.2985,49.4
669713,"Wesneski, Hayden",FC,Fastball,94,5.0257,1.4877,88.1245,0.5175,0.3166,0.3334,49.4
669373,"Skubal, Tarik",SI,Fastball,698,5.0254,1.452,96.662,0.5042,0.1997,0.3256,49.3
680730,"Parker, Mitchell",CU,Breaking,542,5.0242,1.5173,80.4849,0.4273,0.3381,0.3459,49.3
805673,"Matthews, Zebby",FF,Fastball,307,5.0237,1.2974,94.9088,0.5255,0.2511,0.3674,49.3
489446,"Yates, Kirby",FF,Fastball,636,5.0228,1.3987,93.1475,0.4925,0.2225,0.3707,49.2
596295,"Gomber, Austin",SL,Breaking,448,5.0221,1.5763,83.733,0.547,0.3724,0.3308,49.2
641712,"Hudson, Dakota",SL,Breaking,386,5.022,1.5289,84.0687,0.4651,0.454,0.3109,49.1
641793,"Littell, Zack",ST,Breaking,129,5.0201,1.3537,79.5031,0.4539,0.4496,0.2871,49.1
622065,"Young, Alex",CH,Offspeed,124,5.0199,1.4068,85.1581,0.5439,0.4519,0.3059,49.1
669203,"Burnes, Corbin",FC,Fastball,1397,5.0191,1.4187,95.2381,0.5191,0.2946,0.3323,49.0
554431,"Matzek, Tyler",FF,Fastball,117,5.0184,1.226,93.5846,0.4553,0.2516,0.3701,49.0
680704,"Sandlin, Nick",FS,Offspeed,270,5.0179,1.4053,84.8281,0.499,0.4445,0.2975,48.9
680730,"Parker, Mitchell",FS,Offspeed,458,5.0175,1.3054,85.5793,0.4838,0.4558,0.3102,48.9
671106,"Allen, Logan",FC,Fastball,243,5.0174,1.5469,85.3407,0.4165,0.3583,0.3302,48.9
543135,"Eovaldi, Nathan",SL,Breaking,76,5.0172,1.3038,86.025,0.5116,0.4629,0.3157,48.8
656222,"Beeks, Jalen",CH,Offspeed,312,5.0172,1.3037,88.9228,0.3809,0.5357,0.2954,48.8
666204,"Jiménez, Dany",SL,Breaking,270,5.017,1.5216,81.8778,0.4863,0.4196,0.3216,48.7
669854,"Blanco, Ronel",SL,Breaking,872,5.0167,1.4172,86.3755,0.5115,0.4422,0.3095,48.7
700187,"Taylor, Troy",FF,Fastball,189,5.0164,1.4376,97.0016,0.4716,0.2284,0.3445,48.6
641585,"France, J.P.",FC,Fastball,135,5.016,1.2411,86.8593,0.4538,0.4107,0.302,48.6
594835,"Gonzales, Marco",CU,Breaking,70,5.0157,1.3886,79.1343,0.4504,0.2286,0.3557,48.6
625643,"López, Reynaldo",FF,Fastball,1164,5.0156,1.3196,95.5027,0.515,0.2106,0.3771,48.5
667297,"Nance, Tommy",SI,Fastball,115,5.0147,1.4319,94.5348,0.3689,0.2017,0.3297,48.5
593958,"Rodriguez, Eduardo",CH,Offspeed,195,5.014,1.277,86.6703,0.5128,0.4801,0.2892,48.4
661563,"Gil, Luis",CH,Offspeed,743,5.0135,1.2495,91.5664,0.4617,0.3889,0.2995,48.4
571927,"Matz, Steven",SI,Fastball,475,5.0133,1.4328,93.9019,0.4699,0.2075,0.3466,48.4
680694,"Bradish, Kyle",FF,Fastball,90,5.0133,1.2196,94.5178,0.4042,0.277,0.3408,48.3
641703,"Honeywell, Brent",SC,Offspeed,168,5.0122,1.2781,80.5202,0.4551,0.3294,0.3188,48.3
642048,"Saucedo, Tayler",CH,Offspeed,147,5.0115,1.2365,85.3313,0.44,0.462,0.2796,48.2
669358,"Baz, Shane",KC,Breaking,247,5.0092,1.6864,83.5526,0.484,0.3566,0.3266,48.2
669432,"Rogers, Trevor",FC,Fastball,476,5.0088,1.4188,82.362,0.4184,0.4424,0.3216,48.2
674003,"Bradford, Cody",CH,Offspeed,321,5.0078,1.1001,80.8888,0.5399,0.447,0.3082,48.1
657376,"Schmidt, Clarke",FC,Fastball,637,5.0075,1.4825,92.4399,0.4955,0.3184,0.3259,48.1
667725,"Tyler, Kyle",SL,Breaking,65,5.0068,1.5712,82.1862,0.4099,0.574,0.2924,48.0
677161,"Kelly, Zack",CH,Offspeed,200,5.0061,1.4452,83.5875,0.5145,0.3605,0.2994,48.0
663546,"Hjelle, Sean",SI,Fastball,671,5.0055,1.7789,94.6383,0.394,0.2013,0.3237,48.0
676477,"Whitlock, Garrett",CH,Offspeed,108,5.0052,1.5873,84.4009,0.536,0.4512,0.3128,47.9
686799,"Kochanowicz, Jack",FF,Fastball,52,5.0033,1.1862,96.2154,0.4289,0.3147,0.3383,47.9
573186,"Stroman, Marcus",FC,Fastball,495,5.0033,1.3345,88.1576,0.4986,0.3481,0.3174,47.8
641302,"Alexander, Tyler",FF,Fastball,379,5.0007,1.4364,89.6319,0.5414,0.2151,0.363,47.8
672456,"Montero, Keider",KC,Breaking,189,5.0007,1.7866,78.7545,0.4571,0.2744,0.3355,47.7
674944,"Guenther, Sean",FS,Offspeed,84,4.9999,1.1451,82.2036,0.4995,0.3617,0.2926,47.7
592836,"Walker, Taijuan",FS,Offspeed,318,4.9994,1.6931,86.695,0.581,0.4108,0.3107,47.7
676664,"Sears, JP",FF,Fastball,1057,4.9992,1.44,91.9669,0.4958,0.2518,0.3673,47.6
657649,"Koenig, Jared",FC,Fastball,258,4.9989,1.4051,90.336,0.5058,0.2872,0.341,47.6
656731,"Megill, Tylor",FF,Fastball,734,4.9988,1.4684,95.7098,0.5032,0.2641,0.3646,47.5
621051,"Wilson, Steven",FF,Fastball,248,4.9986,1.3659,93.5387,0.4587,0.2539,0.3501,47.5
607179,"Weems, Jordan",SL,Breaking,272,4.9986,1.5681,87.5478,0.5268,0.4283,0.3192,47.5
676775,"Winn, Keaton",FS,Offspeed,343,4.9978,1.688,88.9222,0.5808,0.4141,0.3124,47.4
680686,"Gray, Josiah",SL,Breaking,66,4.9976,1.3691,87.2227,0.4796,0.3584,0.3349,47.4
519326,"Strickland, Hunter",FC,Fastball,365,4.9969,1.3935,84.0562,0.5407,0.3482,0.3286,47.3
608371,"Sims, Lucas",FF,Fastball,277,4.9968,1.3199,94.2495,0.4647,0.2948,0.3458,47.3
657277,"Webb, Logan",FF,Fastball,176,4.9965,1.572,92.5989,0.4227,0.3411,0.3221,47.3
669358,"Baz, Shane",SL,Breaking,257,4.9965,1.4961,87.3113,0.4837,0.4534,0.309,47.2
686752,"Pepiot, Ryan",CH,Offspeed,563,4.9958,1.5155,85.941,0.539,0.4087,0.3078,47.2
642239,"Zastryzny, Rob",FC,Fastball,58,4.9954,1.5309,86.6724,0.4886,0.4169,0.3288,47.1
666974,"Cano, Yennier",SI,Fastball,521,4.995,1.4605,95.9902,0.4794,0.2737,0.2929,47.1
675650,"Mercado, Michael",CU,Breaking,58,4.9945,1.6094,82.9931,0.4453,0.3999,0.3151,47.0
666205,"Muller, Kyle",CH,Offspeed,60,4.9942,1.1249,86.8917,0.3839,0.612,0.2966,47.0
518397,"Alexander, Scott",CH,Offspeed,74,4.9937,1.4852,84.577,0.478,0.4916,0.306,47.0
678226,"Hernández, Daysbel",FF,Fastball,152,4.9936,1.4188,97.3888,0.4874,0.2845,0.36,46.9
656605,"Keller, Mitch",FC,Fastball,358,4.9934,1.3585,90.3436,0.4887,0.3306,0.3213,46.9
663941,"Beck, Tristan",FF,Fastball,122,4.9927,1.4031,93.0762,0.4285,0.24,0.3693,46.8
686642,"Ellard, Fraser",FF,Fastball,240,4.9926,1.5914,95.1467,0.4133,0.29,0.3607,46.8
624522,"Thompson, Keegan",FC,Fastball,164,4.9915,1.2461,89.8427,0.4733,0.3348,0.3279,46.8
622251,"Staumont, Josh",SI,Fastball,130,4.9912,1.4415,95.0877,0.4522,0.2888,0.3435,46.7
664076,"Cleavinger, Garrett",FC,Fastball,271,4.991,1.4012,90.7697,0.4953,0.3664,0.3328,46.7
663687,"Harris, Hogan",FF,Fastball,679,4.9895,1.5786,92.8573,0.5003,0.2296,0.3723,46.6
592779,"Stewart, Brock",FF,Fastball,136,4.9893,1.4031,97.0346,0.5605,0.283,0.3562,46.6
445926,"Chavez, Jesse",SI,Fastball,287,4.9891,1.8453,90.7505,0.3435,0.1925,0.3358,46.6
669724,"Hanifee, Brenan",CH,Offspeed,54,4.9888,1.2804,88.887,0.4393,0.4137,0.2884,46.5
669952,"White, Mitch",SL,Breaking,82,4.9882,1.6732,87.5451,0.5039,0.4147,0.3249,46.5
682243,"Miller, Bryce",FC,Fastball,63,4.9879,1.3911,92.1063,0.4182,0.2852,0.2893,46.4
606303,"Payamps, Joel",FF,Fastball,300,4.9875,1.4744,94.8173,0.4827,0.2996,0.3618,46.4
669199,"Bachar, Lake",FF,Fastball,77,4.9865,1.3331,94.2156,0.5034,0.2628,0.3709,46.4
657571,"Ferguson, Caleb",FF,Fastball,440,4.9862,1.4278,93.8002,0.5216,0.2658,0.3709,46.3
518585,"Cruz, Fernando",FF,Fastball,368,4.986,1.2913,94.6549,0.4573,0.238,0.3586,46.3
605347,"López, Jorge",SI,Fastball,313,4.9859,1.464,95.4348,0.4199,0.1922,0.3153,46.2
608723,"Voth, Austin",FF,Fastball,233,4.9857,1.5502,93.579,0.5267,0.2649,0.3665,46.2
672282,"Detmers, Reid",SI,Fastball,75,4.9854,1.1694,93.7947,0.528,0.2347,0.3125,46.1
669711,"Weissert, Greg",CH,Offspeed,91,4.9854,1.2497,84.6132,0.4267,0.484,0.267,46.1
655889,"Rodríguez, Manuel",FF,Fastball,137,4.9852,1.3774,96.646,0.4116,0.2892,0.3396,46.1
683232,"Mears, Nick",CU,Breaking,192,4.9842,1.7052,81.4552,0.4475,0.362,0.3192,46.0
614179,"Ruiz, José",FF,Fastball,249,4.9839,1.3215,96.3783,0.558,0.2466,0.3605,46.0
622663,"Severino, Luis",FF,Fastball,1155,4.9832,1.4177,96.1978,0.5491,0.2503,0.3574,45.9
689017,"Knack, Landon",SL,Breaking,289,4.9829,1.5961,85.2304,0.5386,0.413,0.3189,45.9
677944,"Cecconi, Slade",SL,Breaking,306,4.9826,1.515,85.0902,0.4818,0.4416,0.3105,45.9
666745,"Brito, Jhony",SI,Fastball,164,4.9823,1.4322,96.2506,0.4727,0.1879,0.3133,45.8
689958,"Walters, Andrew",SL,Breaking,63,4.9822,1.6463,85.8079,0.4048,0.469,0.3117,45.8
676684,"Vest, Will",CH,Offspeed,127,4.9816,1.4524,89.1039,0.4478,0.4984,0.2794,45.7
656756,"Montgomery, Jordan",CH,Offspeed,373,4.9803,1.0811,83.0882,0.5048,0.4839,0.321,45.7
675627,"Grove, Michael",SI,Fastball,193,4.9799,1.4789,96.0155,0.506,0.2247,0.3542,45.7
668390,"Winn, Cole",SL,Breaking,76,4.9798,1.6593,87.9184,0.5702,0.3739,0.3178,45.6
687863,"Hodge, Porter",FF,Fastball,404,4.9796,1.42,95.5569,0.4429,0.3356,0.3495,45.6
605135,"Bassitt, Chris",FC,Fastball,612,4.9792,1.4325,89.5328,0.4874,0.3403,0.3244,45.5
471911,"Carrasco, Carlos",CH,Offspeed,393,4.9782,1.4171,86.7664,0.5293,0.414,0.3026,45.5
518617,"Diekman, Jake",SI,Fastball,86,4.978,1.6593,94.15,0.3846,0.2828,0.3057,45.5
650644,"Civale, Aaron",FS,Offspeed,54,4.9773,1.0962,85.6204,0.4758,0.3979,0.2961,45.4
543518,"McGough, Scott",FF,Fastball,304,4.9772,1.4504,93.0589,0.4668,0.2358,0.3691,45.4
663687,"Harris, Hogan",ST,Breaking,140,4.9771,1.488,78.7636,0.4927,0.3237,0.3181,45.3
663465,"Allard, Kolby",CU,Breaking,58,4.977,1.6057,71.9155,0.3858,0.28,0.3204,45.3
669194,"Nelson, Ryne",SL,Breaking,217,4.9764,1.6784,84.1479,0.5273,0.447,0.3043,45.2
666277,"Soriano, George",ST,Breaking,202,4.9758,1.523,83.9188,0.4969,0.3591,0.3297,45.2
641816,"Mahle, Tyler",FS,Offspeed,69,4.9753,1.1906,85.4739,0.5715,0.3298,0.3366,45.2
663474,"McKenzie, Triston",CU,Breaking,374,4.975,1.609,77.6853,0.4636,0.4025,0.3211,45.1
622491,"Castillo, Luis",CH,Offspeed,408,4.9748,1.3558,88.0515,0.4986,0.4142,0.2876,45.1
606930,"Barnes, Jacob",FC,Fastball,550,4.9746,1.4399,89.8082,0.4247,0.4392,0.301,45.0
663372,"Feltner, Ryan",CU,Breaking,269,4.9732,1.7372,79.2613,0.5074,0.3593,0.3197,45.0
665152,"Kremer, Dean",FS,Offspeed,401,4.972,1.3809,84.0678,0.5032,0.4388,0.2996,45.0
666818,"Frías, Luis",FC,Fastball,109,4.9713,1.49,89.7505,0.4492,0.5155,0.2926,44.9
608379,"Wacha, Michael",CH,Offspeed,877,4.9711,1.4838,81.2738,0.5989,0.3804,0.3291,44.9
677960,"Weathers, Ryan",SI,Fastball,193,4.9704,1.3368,94.5943,0.4631,0.2339,0.325,44.8
663878,"Pearson, Nate",CU,Breaking,126,4.9696,1.7977,80.9159,0.4296,0.3163,0.3152,44.8
528748,"Castellanos, Humberto",SI,Fastball,59,4.9694,1.445,90.6492,0.3627,0.2316,0.304,44.8
678394,"Bello, Brayan",CH,Offspeed,754,4.9694,1.3355,87.5586,0.4824,0.4158,0.2971,44.7
687330,"Kelly, Kevin",SI,Fastball,640,4.969,1.6523,90.8239,0.437,0.196,0.3258,44.7
656427,"Flaherty, Jack",FF,Fastball,1381,4.9684,1.4515,93.3424,0.4634,0.2376,0.3698,44.6
628452,"Iglesias, Raisel",SI,Fastball,171,4.9682,1.3287,95.4678,0.4053,0.2199,0.3177,44.6
676440,"Bibee, Tanner",FF,Fastball,1368,4.9681,1.2862,94.6507,0.4973,0.2425,0.3486,44.5
670955,"Uceta, Edwin",FC,Fastball,155,4.9674,1.3955,89.2252,0.5678,0.3179,0.3423,44.5
669438,"Englert, Mason",SL,Breaking,62,4.9665,1.6358,84.5919,0.523,0.4667,0.3136,44.5
675540,"Curry, Xzavion",SL,Breaking,219,4.966,1.5016,84.6233,0.5419,0.3659,0.3347,44.4
661527,"Martinez, Seth",CH,Offspeed,123,4.9656,1.412,84.7797,0.4565,0.4469,0.2983,44.4
661527,"Martinez, Seth",FF,Fastball,275,4.9653,1.4219,90.796,0.4851,0.2413,0.3737,44.3
650644,"Civale, Aaron",FF,Fastball,267,4.9651,1.1964,92.0427,0.4603,0.2409,0.343,44.3
687765,"Spence, Mitch",FC,Fastball,992,4.965,1.515,90.7153,0.4842,0.3559,0.3259,44.3
542888,"Armstrong, Shawn",FC,Fastball,349,4.9645,1.257,90.5106,0.4853,0.3738,0.3167,44.2
670102,"Francis, Bowden",FF,Fastball,799,4.9644,1.3252,92.8826,0.5429,0.2382,0.3753,44.2
663893,"Little, Brendon",FC,Fastball,90,4.9628,1.6596,93.7911,0.5366,0.3612,0.3195,44.1
571578,"Corbin, Patrick",CH,Offspeed,97,4.9624,1.1925,81.0567,0.4893,0.5336,0.3062,44.1
605155,"Brewer, Colten",SL,Breaking,106,4.9622,1.6461,86.2028,0.5362,0.3747,0.3338,44.1
684320,"Rodríguez, Yariel",SL,Breaking,437,4.9621,1.644,84.5737,0.5501,0.3919,0.3191,44.0
680897,"Nastrini, Nick",SL,Breaking,266,4.9619,1.5816,84.4759,0.4998,0.4623,0.3227,44.0
608723,"Voth, Austin",FC,Fastball,332,4.9615,1.4393,88.975,0.4968,0.3867,0.3189,43.9
664208,"Maton, Phil",FC,Fastball,440,4.9609,1.5014,88.8766,0.4594,0.3563,0.3351,43.9
667725,"Tyler, Kyle",FC,Fastball,260,4.9603,1.5297,90.3015,0.4843,0.2966,0.3447,43.9
663554,"Mize, Casey",FS,Offspeed,346,4.9598,1.4314,86.2546,0.5208,0.4448,0.3089,43.8
640470,"Alzolay, Adbert",FF,Fastball,67,4.9598,1.1539,94.6881,0.4845,0.1993,0.3709,43.8
608718,"Suter, Brent",SL,Breaking,166,4.9597,1.4177,78.3807,0.4851,0.4116,0.3187,43.7
519008,"McFarland, T.J.",CH,Offspeed,103,4.9597,1.433,81.3767,0.541,0.4795,0.2983,43.7
672782,"Gómez, Yoendrys",FF,Fastball,78,4.9591,1.3048,92.3885,0.492,0.222,0.3834,43.6
675540,"Curry, Xzavion",FF,Fastball,316,4.959,1.3401,92.0728,0.475,0.2506,0.357,43.6
657277,"Webb, Logan",SI,Fastball,1269,4.9581,1.7217,92.5745,0.3888,0.2033,0.332,43.6
623211,"Brazobán, Huascar",CH,Offspeed,260,4.958,1.5524,90.3335,0.5312,0.421,0.2924,43.5
656427,"Flaherty, Jack",CH,Offspeed,77,4.9577,1.1428,85.6377,0.3409,0.4866,0.2817,43.5
596133,"Weaver, Luke",CH,Offspeed,464,4.9575,1.3677,88.6121,0.4825,0.4778,0.2906,43.4
681799,"Roberts, Ethan",FC,Fastball,153,4.9569,1.509,89.9026,0.4743,0.3526,0.3356,43.4
663321,"Hernandez, Nick",SL,Breaking,81,4.9567,1.6171,82.0444,0.5135,0.3715,0.3215,43.4
656420,"Feyereisen, J.P.",CH,Offspeed,51,4.9559,1.583,87.4745,0.4919,0.3648,0.3018,43.3
445926,"Chavez, Jesse",FC,Fastball,550,4.9559,1.3858,88.8169,0.4819,0.3055,0.3362,43.3
641149,"Parsons, Wes",FF,Fastball,66,4.9558,1.4446,94.847,0.5011,0.2485,0.3737,43.2
458681,"Lynn, Lance",FF,Fastball,994,4.9556,1.4646,92.2632,0.4866,0.2952,0.3601,43.2
670970,"Morejon, Adrian",SI,Fastball,406,4.9555,1.3588,97.399,0.5154,0.1954,0.312,43.2
621112,"Blackburn, Paul",FC,Fastball,289,4.9536,1.4082,89.09,0.5559,0.3174,0.3214,43.1
518876,"Kelly, Merrill",FC,Fastball,298,4.9531,1.4361,90.3248,0.4665,0.285,0.3278,43.1
458681,"Lynn, Lance",FC,Fastball,467,4.9531,1.4739,88.0934,0.5004,0.4036,0.3148,43.0
683627,"Molina, Anthony",SL,Breaking,224,4.9529,1.35,88.6121,0.5178,0.3963,0.3228,43.0
595897,"Burdi, Nick",FF,Fastball,155,4.9524,1.741,97.489,0.4037,0.3312,0.335,43.0
663623,"Irvin, Jake",FC,Fastball,211,4.9522,1.4975,89.9043,0.5121,0.3065,0.3285,42.9
663978,"Paddack, Chris",FF,Fastball,626,4.9518,1.3747,93.2792,0.5182,0.1964,0.3724,42.9
676508,"Casparius, Ben",FF,Fastball,138,4.9507,1.3491,95.3087,0.5424,0.2552,0.343,42.8
641745,"Keller, Brad",CH,Offspeed,98,4.9506,1.4287,88.5959,0.4725,0.447,0.2928,42.8
671096,"Abbott, Andrew",FF,Fastball,1249,4.9502,1.4298,92.7863,0.4666,0.2621,0.3713,42.7
656464,"Ginkel, Kevin",FF,Fastball,626,4.9501,1.3655,96.0302,0.4974,0.2261,0.3615,42.7
621097,"Waguespack, Jacob",FF,Fastball,103,4.9499,1.4413,93.7981,0.5258,0.2267,0.3445,42.7
676760,"Marinaccio, Ron",CH,Offspeed,149,4.9498,1.2873,82.1369,0.4497,0.374,0.3013,42.6
664849,"Young, Danny",SI,Fastball,362,4.9497,1.5407,91.3873,0.4174,0.2578,0.3062,42.6
680897,"Nastrini, Nick",CU,Breaking,63,4.9496,1.65,79.2429,0.388,0.4329,0.3168,42.5
690986,"Harrison, Kyle",FF,Fastball,1196,4.9491,1.4356,92.5517,0.4955,0.2605,0.3631,42.5
680885,"Schwellenbach, Spencer",FS,Offspeed,242,4.9481,1.6642,84.4893,0.5728,0.3939,0.3062,42.5
676614,"Sammons, Bryan",FC,Fastball,95,4.948,1.4901,86.7842,0.4736,0.3268,0.3316,42.4
686563,"Cannon, Jonathan",CH,Offspeed,379,4.9471,1.3588,85.7435,0.5108,0.3932,0.2982,42.4
675650,"Mercado, Michael",FF,Fastball,123,4.9466,1.4301,95.3797,0.4735,0.2512,0.3604,42.3
595014,"Treinen, Blake",FC,Fastball,135,4.9461,1.4522,90.8815,0.4855,0.296,0.328,42.3
694738,"Roupp, Landen",SI,Fastball,359,4.946,1.6096,94.4253,0.3553,0.2229,0.3235,42.3
669432,"Rogers, Trevor",FF,Fastball,736,4.9454,1.4546,91.8917,0.4851,0.2496,0.3692,42.2
682847,"Ortiz, Luis",FC,Fastball,423,4.9448,1.3222,90.9449,0.5032,0.3395,0.3304,42.2
671212,"Boyle, Joe",FF,Fastball,570,4.9444,1.4212,97.7184,0.44,0.2972,0.3394,42.1
607644,"Means, John",CH,Offspeed,91,4.9443,1.0931,82.0495,0.5743,0.3748,0.324,42.1
671737,"Bradley, Taj",FC,Fastball,516,4.9437,1.4541,90.8812,0.4852,0.4228,0.3121,42.0
656924,"Ryan, Ryder",SL,Breaking,155,4.9432,1.7074,83.7742,0.5084,0.4458,0.3157,42.0
669022,"Gore, MacKenzie",FC,Fastball,424,4.943,1.5033,91.1399,0.4594,0.4565,0.3029,42.0
642547,"Peralta, Freddy",CH,Offspeed,554,4.9423,1.304,87.7688,0.4349,0.4351,0.2983,41.9
622663,"Severino, Luis",FC,Fastball,279,4.9421,1.3055,92.6677,0.4476,0.3678,0.3008,41.9
694297,"Pfaadt, Brandon",FF,Fastball,958,4.9413,1.395,93.7945,0.5181,0.2279,0.3673,41.8
647315,"Pop, Zach",FC,Fastball,98,4.941,1.4049,93.4347,0.5407,0.3098,0.3089,41.8
506433,"Darvish, Yu",FS,Offspeed,56,4.9407,1.4186,87.3375,0.5597,0.3521,0.3173,41.8
477132,"Kershaw, Clayton",CU,Breaking,81,4.9407,1.4618,72.0395,0.4522,0.2892,0.3228,41.7
455119,"Martin, Chris",FC,Fastball,305,4.9374,1.3964,91.941,0.5608,0.2566,0.3338,41.7
681867,"Criswell, Cooper",CH,Offspeed,459,4.9368,1.49,84.3924,0.5757,0.3882,0.3126,41.6
542585,"Cisnero, José",SI,Fastball,81,4.9363,1.3154,95.1383,0.4121,0.2549,0.296,41.6
666277,"Soriano, George",CH,Offspeed,94,4.9363,1.3674,88.3266,0.4925,0.3906,0.2975,41.6
678061,"Kerr, Ray",FF,Fastball,171,4.9362,1.4343,95.1573,0.4866,0.2218,0.3639,41.5
643361,"Herget, Kevin",CH,Offspeed,53,4.9356,1.17,82.2811,0.5032,0.3742,0.323,41.5
670766,"McCaughan, Darren",CH,Offspeed,92,4.9349,1.2319,81.275,0.4254,0.3763,0.2912,41.4
656794,"Newcomb, Sean",FF,Fastball,87,4.9349,1.3757,93.7425,0.5058,0.2775,0.3507,41.4
621053,"Ferguson, Tyler",FC,Fastball,111,4.9348,1.4667,90.9964,0.4687,0.3474,0.3341,41.4
607200,"Fedde, Erick",CH,Offspeed,491,4.9345,1.3502,87.7124,0.5276,0.3925,0.3006,41.3
663978,"Paddack, Chris",CH,Offspeed,378,4.9342,1.4178,82.85,0.5933,0.4091,0.3209,41.3
519151,"Pressly, Ryan",CH,Offspeed,111,4.9323,1.34,89.5658,0.4599,0.4694,0.2936,41.2
542585,"Cisnero, José",SL,Breaking,97,4.9319,1.4861,84.7588,0.4929,0.3954,0.3248,41.2
506433,"Darvish, Yu",SL,Breaking,318,4.9315,1.5302,85.9884,0.5376,0.3643,0.3423,41.1
676596,"Fleming, Josh",FC,Fastball,149,4.9312,1.3756,87.1685,0.493,0.3148,0.3328,41.1
701581,"Festa, David",CH,Offspeed,308,4.9302,1.3654,88.4497,0.5034,0.4195,0.3146,41.1
600986,"Vieira, Thyago",SI,Fastball,298,4.9299,1.5787,97.1232,0.4466,0.2574,0.3256,41.0
640455,"Manaea, Sean",SI,Fastball,826,4.9295,1.6348,92.4627,0.4806,0.2229,0.3438,41.0
679885,"Martinez, Justin",SI,Fastball,527,4.9289,1.3506,100.2163,0.4792,0.2368,0.3014,40.9
681892,"Funderburk, Kody",FC,Fastball,302,4.9285,1.4931,92.1563,0.4937,0.3516,0.3379,40.9
647336,"Soroka, Michael",FF,Fastball,467,4.9284,1.4786,93.4672,0.48,0.2602,0.3581,40.9
570257,"Rodríguez, Joely",SI,Fastball,131,4.9274,1.6491,90.0779,0.461,0.1462,0.3303,40.8
676105,"Criswell, Jeff",CH,Offspeed,51,4.9267,1.1627,86.7784,0.3715,0.5198,0.2808,40.8
622694,"Hernández, Elieser",FF,Fastball,108,4.9259,1.785,91.7769,0.4775,0.2839,0.3752,40.7
643256,"Cimber, Adam",FF,Fastball,140,4.9258,1.2877,84.9986,0.5284,0.2594,0.3523,40.7
687798,"Robertson, Nick",FF,Fastball,118,4.9256,1.4269,94.5695,0.5277,0.2466,0.3778,40.7
595881,"Beede, Tyler",FS,Offspeed,122,4.9241,1.6321,86.0475,0.5495,0.4309,0.3027,40.6
519043,"Moore, Matt",FF,Fastball,439,4.9236,1.4016,92.7383,0.4341,0.2164,0.3562,40.6
663893,"Little, Brendon",SI,Fastball,413,4.9233,1.4667,94.5104,0.4075,0.2826,0.2994,40.5
607200,"Fedde, Erick",FC,Fastball,960,4.9232,1.5186,89.9366,0.506,0.3311,0.3303,40.5
676272,"Miller, Bobby",FF,Fastball,403,4.9227,1.4888,97.6682,0.473,0.2701,0.363,40.5
676534,"Faucher, Calvin",FC,Fastball,374,4.9225,1.5196,91.2767,0.5205,0.3868,0.3222,40.4
608379,"Wacha, Michael",FF,Fastball,636,4.9219,1.4628,93.6469,0.4837,0.1865,0.3672,40.4
621112,"Blackburn, Paul",FF,Fastball,255,4.9217,1.4608,91.9757,0.3789,0.2193,0.3611,40.3
434378,"Verlander, Justin",SL,Breaking,305,4.9214,1.5446,86.699,0.5417,0.4079,0.3155,40.3
669461,"Liberatore, Matthew",FF,Fastball,398,4.921,1.3309,94.7028,0.4554,0.2483,0.3733,40.2
669622,"Bender, Anthony",SI,Fastball,449,4.9198,1.5892,95.4808,0.4267,0.2395,0.3019,40.2
