pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_rate,whiff_rate,contact_rate,cs_rate,e_xwoba_ip,plv_pctile
570632,"Ureña, José",1759,4.9309,1.3983,-0.0581,0.4352,0.3445,0.6555,0.476,0.3102,36.3
667755,"Soriano, José",1736,4.9305,1.5272,-0.0581,0.473,0.3357,0.6643,0.4702,0.3076,36.1
477132,"Kershaw, Clayton",504,4.9302,1.4457,-0.0581,0.4915,0.3302,0.6698,0.5288,0.3447,36.0
675650,"Mercado, Michael",260,4.9298,1.5065,-0.0582,0.474,0.3142,0.6858,0.5001,0.3367,35.9
668933,"Ashcraft, Graham",1342,4.9298,1.5671,-0.0582,0.5053,0.3496,0.6504,0.4912,0.3128,35.7
685116,"Kitchen, Austin",158,4.9286,1.4833,-0.0582,0.4601,0.2821,0.7179,0.5157,0.3118,35.6
691172,"Zulueta, Yosver",286,4.9272,1.6837,-0.0583,0.4005,0.3417,0.6583,0.4535,0.3084,35.4
641755,"Kinley, Tyler",1233,4.9271,1.5493,-0.0583,0.4748,0.3953,0.6047,0.4587,0.3262,35.3
570257,"Rodríguez, Joely",273,4.9271,1.5721,-0.0583,0.4978,0.2882,0.7118,0.5371,0.3212,35.2
670766,"McCaughan, Darren",804,4.927,1.5641,-0.0583,0.4557,0.2822,0.7178,0.5198,0.3317,35.0
671111,"Peralta, Sammy",282,4.926,1.624,-0.0583,0.4378,0.28,0.72,0.4859,0.3315,34.9
681857,"Olson, Reese",2065,4.9258,1.5286,-0.0583,0.4499,0.3771,0.6229,0.4301,0.3216,34.8
641585,"France, J.P.",532,4.9257,1.3337,-0.0583,0.4257,0.3642,0.6358,0.4291,0.3255,34.6
592866,"Williams, Trevor",1115,4.9256,1.4024,-0.0583,0.4821,0.3475,0.6525,0.4733,0.3301,34.5
608648,"Duffey, Tyler",189,4.9255,1.6719,-0.0583,0.456,0.3377,0.6623,0.4577,0.33,34.3
646242,"Díaz, Jhonathan",166,4.9251,1.5649,-0.0583,0.4424,0.2653,0.7347,0.5148,0.3283,34.2
672456,"Montero, Keider",1622,4.9248,1.5216,-0.0583,0.4787,0.303,0.697,0.5227,0.3434,34.1
688107,"Gasser, Robert",399,4.9229,1.4688,-0.0584,0.498,0.2796,0.7204,0.5892,0.3436,33.9
621107,"Eflin, Zach",2522,4.9227,1.5446,-0.0584,0.4803,0.2946,0.7054,0.527,0.3268,33.8
606965,"Devenski, Chris",545,4.9224,1.4416,-0.0584,0.4818,0.3866,0.6134,0.4687,0.3258,33.7
630023,"Chirinos, Yonny",601,4.922,1.6685,-0.0584,0.4491,0.2951,0.7049,0.5169,0.329,33.5
592351,"Gray, Jon",1620,4.9212,1.512,-0.0585,0.4999,0.3483,0.6517,0.517,0.3368,33.4
680573,"Woods Richardson, Simeon",2295,4.9202,1.4224,-0.0585,0.5095,0.3235,0.6765,0.4992,0.335,33.2
663559,"Falter, Bailey",2280,4.9198,1.4448,-0.0585,0.5045,0.297,0.703,0.5297,0.3512,33.1
686563,"Cannon, Jonathan",2028,4.9191,1.5351,-0.0585,0.4617,0.3255,0.6745,0.4804,0.3221,33.0
663947,"Holton, Tyler",1514,4.9191,1.4964,-0.0585,0.4733,0.3142,0.6858,0.4854,0.3244,32.8
608379,"Wacha, Michael",2736,4.9175,1.5021,-0.0586,0.4916,0.2989,0.7011,0.5059,0.336,32.7
694813,"Stone, Gavin",2224,4.9171,1.4529,-0.0586,0.4959,0.3316,0.6684,0.4874,0.3273,32.6
666745,"Brito, Jhony",639,4.9165,1.3601,-0.0586,0.4668,0.2759,0.7241,0.5197,0.3276,32.4
676282,"Cantillo, Joey",759,4.9159,1.417,-0.0587,0.4528,0.3465,0.6535,0.4825,0.3428,32.3
681869,"Dubin, Shawn",840,4.9156,1.4601,-0.0587,0.4661,0.3353,0.6647,0.4762,0.3376,32.1
571656,"Farmer, Buck",1168,4.9144,1.5924,-0.0587,0.4803,0.3299,0.6701,0.4705,0.3181,32.0
656271,"Burke, Brock",603,4.9128,1.5095,-0.0588,0.5232,0.3043,0.6957,0.541,0.3469,31.9
669461,"Liberatore, Matthew",1438,4.9124,1.5696,-0.0588,0.5077,0.326,0.674,0.5261,0.341,31.7
607625,"Lugo, Seth",3281,4.9117,1.548,-0.0588,0.4606,0.3057,0.6943,0.499,0.3334,31.6
434378,"Verlander, Justin",1580,4.9116,1.4311,-0.0588,0.4855,0.2803,0.7197,0.5042,0.3368,31.4
676775,"Winn, Keaton",847,4.9104,1.632,-0.0589,0.5051,0.3296,0.6704,0.496,0.3236,31.3
621294,"Heller, Ben",255,4.9094,1.6277,-0.0589,0.4161,0.3851,0.6149,0.4135,0.3021,31.2
642701,"Santana, Dennis",1129,4.9091,1.4966,-0.0589,0.4931,0.3313,0.6687,0.5031,0.326,31.0
669372,"Ginn, J.T.",515,4.909,1.5652,-0.0589,0.4512,0.3248,0.6752,0.5074,0.3187,30.9
674370,"Bido, Osvaldo",1055,4.9084,1.4577,-0.0589,0.4755,0.3281,0.6719,0.4843,0.3314,30.8
676440,"Bibee, Tanner",3186,4.9083,1.4458,-0.0589,0.5113,0.3005,0.6995,0.5086,0.3363,30.6
663474,"McKenzie, Triston",1387,4.9079,1.4993,-0.059,0.4157,0.3387,0.6613,0.4615,0.335,30.5
542881,"Anderson, Tyler",2913,4.9076,1.3047,-0.059,0.4786,0.3411,0.6589,0.47,0.3291,30.3
700270,"Díaz, Yilber",469,4.9051,1.433,-0.0591,0.4532,0.3193,0.6807,0.5057,0.3402,30.2
663765,"Woodford, Jake",617,4.9025,1.5782,-0.0592,0.4176,0.3108,0.6892,0.4986,0.3199,30.1
622075,"Almonte, Yency",276,4.901,1.5717,-0.0592,0.4713,0.3409,0.6591,0.4336,0.3041,29.9
666129,"Garrett, Braxton",588,4.8991,1.6918,-0.0593,0.4668,0.3172,0.6828,0.4927,0.3353,29.8
669912,"Snead, Kirby",196,4.8991,1.4793,-0.0593,0.4424,0.2928,0.7072,0.4559,0.3109,29.7
690986,"Harrison, Kyle",2078,4.8986,1.4671,-0.0593,0.4608,0.2796,0.7204,0.4957,0.3475,29.5
624647,"González, Victor",414,4.8982,1.5304,-0.0593,0.4294,0.3524,0.6476,0.4512,0.3104,29.4
642239,"Zastryzny, Rob",119,4.8974,1.41,-0.0593,0.5188,0.3531,0.6469,0.4946,0.3323,29.2
657265,"Strzelecki, Peter",192,4.8972,1.4762,-0.0593,0.4546,0.3079,0.6921,0.4538,0.3271,29.1
608717,"Stratton, Chris",994,4.8968,1.5534,-0.0594,0.4507,0.3447,0.6553,0.4695,0.3324,29.0
682610,"Muñoz, Roddery",1485,4.896,1.5668,-0.0594,0.4347,0.3425,0.6575,0.4654,0.3253,28.8
608334,"Fulmer, Carson",1472,4.8958,1.5084,-0.0594,0.4633,0.3568,0.6432,0.4663,0.3273,28.7
664079,"Jay, Tyler",173,4.8955,1.5908,-0.0594,0.459,0.289,0.711,0.5034,0.3308,28.6
641149,"Parsons, Wes",175,4.8949,1.5027,-0.0594,0.4868,0.3385,0.6615,0.4987,0.3339,28.4
666720,"Rodríguez, Yerry",438,4.8922,1.435,-0.0595,0.4781,0.3227,0.6773,0.4889,0.3359,28.3
665896,"Marte, José",311,4.8907,1.574,-0.0596,0.4537,0.3315,0.6685,0.4679,0.3192,28.1
681190,"Vásquez, Randy",1719,4.8898,1.4577,-0.0596,0.4877,0.3118,0.6882,0.5011,0.3333,28.0
455119,"Martin, Chris",673,4.8896,1.4544,-0.0596,0.5669,0.2573,0.7427,0.5511,0.3408,27.9
686539,"Cronin, Declan",1142,4.888,1.6273,-0.0597,0.4393,0.3494,0.6506,0.5131,0.3203,27.7
682052,"Lopez, Jacob",178,4.8872,1.4789,-0.0597,0.4155,0.3235,0.6765,0.4648,0.3387,27.6
641745,"Keller, Brad",743,4.8872,1.5377,-0.0597,0.461,0.3499,0.6501,0.474,0.3247,27.4
573009,"Mantiply, Joe",887,4.8869,1.5183,-0.0597,0.4791,0.2931,0.7069,0.4788,0.3154,27.3
657053,"Toussaint, Touki",491,4.8864,1.6959,-0.0597,0.4285,0.3935,0.6065,0.4015,0.3092,27.2
605397,"Musgrove, Joe",1626,4.8863,1.5616,-0.0597,0.4804,0.302,0.698,0.5101,0.3283,27.0
593974,"Peralta, Wandy",636,4.8863,1.4749,-0.0597,0.4883,0.3568,0.6432,0.4179,0.309,26.9
672851,"Adon, Joan",178,4.8859,1.4517,-0.0598,0.4829,0.2998,0.7002,0.4878,0.3323,26.8
621112,"Blackburn, Paul",1286,4.8858,1.4987,-0.0598,0.4849,0.3145,0.6855,0.4709,0.3282,26.6
622072,"Wood, Alex",756,4.8856,1.6176,-0.0598,0.4684,0.307,0.693,0.5141,0.3356,26.5
663776,"Sandoval, Patrick",1521,4.884,1.4733,-0.0598,0.4966,0.3332,0.6668,0.4975,0.3387,26.3
663623,"Irvin, Jake",3124,4.8825,1.512,-0.0599,0.4777,0.2772,0.7228,0.521,0.3374,26.2
543351,"Jackson, Jay",474,4.8821,1.4422,-0.0599,0.506,0.3561,0.6439,0.5116,0.3319,26.1
669422,"Sauer, Matt",327,4.8817,1.5917,-0.0599,0.4742,0.3517,0.6483,0.4572,0.3319,25.9
640470,"Alzolay, Adbert",329,4.8817,1.467,-0.0599,0.4981,0.3229,0.6771,0.4817,0.3249,25.8
670174,"Winckowski, Josh",1256,4.8816,1.5701,-0.0599,0.4893,0.3101,0.6899,0.5105,0.3214,25.7
682847,"Ortiz, Luis",2233,4.8812,1.4724,-0.0599,0.4881,0.3186,0.6814,0.509,0.3247,25.5
669724,"Hanifee, Brenan",536,4.8811,1.5402,-0.0599,0.4648,0.2929,0.7071,0.5178,0.3123,25.4
669952,"White, Mitch",561,4.8807,1.5394,-0.0599,0.4953,0.3176,0.6824,0.5174,0.3401,25.2
669459,"Nelson, Kyle",195,4.8802,1.7385,-0.06,0.5059,0.366,0.634,0.4957,0.3316,25.1
666204,"Jiménez, Dany",461,4.8793,1.4783,-0.06,0.4556,0.3471,0.6529,0.4937,0.3396,25.0
666214,"Wentz, Joey",1327,4.8791,1.5348,-0.06,0.4758,0.3735,0.6265,0.4565,0.3321,24.8
656234,"Bird, Jake",710,4.8784,1.6295,-0.06,0.4549,0.3084,0.6916,0.4951,0.3127,24.7
682989,"Mederos, Victor",107,4.8777,1.4064,-0.06,0.4464,0.3639,0.6361,0.4542,0.3135,24.6
472610,"García, Luis",908,4.8774,1.5362,-0.0601,0.4927,0.3125,0.6875,0.482,0.3136,24.4
502043,"Gibson, Kyle",2838,4.8762,1.5639,-0.0601,0.4307,0.3476,0.6524,0.4485,0.3218,24.3
668968,"Crouse, Hans",437,4.8755,1.5388,-0.0601,0.4332,0.367,0.633,0.4552,0.3208,24.1
647336,"Soroka, Michael",1442,4.8748,1.5936,-0.0602,0.4394,0.3427,0.6573,0.4635,0.3286,24.0
676702,"Stratton, Hunter",587,4.8729,1.402,-0.0602,0.4916,0.332,0.668,0.5039,0.328,23.9
544150,"Suárez, Albert",2233,4.8721,1.3607,-0.0603,0.4772,0.3231,0.6769,0.4547,0.3296,23.7
641312,"Anderson, Shaun",244,4.8706,1.537,-0.0603,0.4735,0.29,0.71,0.6019,0.3477,23.6
500779,"Quintana, Jose",3231,4.8703,1.4826,-0.0603,0.431,0.3284,0.6716,0.4185,0.3225,23.4
672710,"Contreras, Roansy",1149,4.8694,1.4307,-0.0604,0.4826,0.322,0.678,0.5039,0.3389,23.3
643256,"Cimber, Adam",443,4.8692,1.4918,-0.0604,0.4394,0.2802,0.7198,0.5172,0.3215,23.2
608331,"Fried, Max",2806,4.868,1.6,-0.0604,0.4709,0.3068,0.6932,0.4859,0.3255,23.0
573186,"Stroman, Marcus",2742,4.8679,1.5798,-0.0604,0.4293,0.3634,0.6366,0.4546,0.3129,22.9
606149,"Gallegos, Giovanny",412,4.8679,1.4176,-0.0604,0.4674,0.3825,0.6175,0.4511,0.3367,22.8
647315,"Pop, Zach",814,4.8673,1.5638,-0.0604,0.4877,0.3192,0.6808,0.459,0.2951,22.6
607259,"Martinez, Nick",2125,4.867,1.4987,-0.0604,0.516,0.2945,0.7055,0.5039,0.3331,22.5
592836,"Walker, Taijuan",1435,4.8644,1.5542,-0.0605,0.454,0.3032,0.6968,0.4896,0.3297,22.3
622694,"Hernández, Elieser",251,4.8614,1.5395,-0.0606,0.4816,0.3451,0.6549,0.5196,0.3378,22.2
543056,"Coulombe, Danny",477,4.8612,1.6415,-0.0606,0.4933,0.3356,0.6644,0.483,0.3317,22.1
519293,"Smith, Will",673,4.8608,1.5458,-0.0607,0.4929,0.348,0.652,0.5027,0.3386,21.9
572020,"Paxton, James",1788,4.8588,1.6169,-0.0607,0.4762,0.3239,0.6761,0.4749,0.3488,21.8
677976,"Dobnak, Randy",183,4.8577,1.6552,-0.0608,0.445,0.321,0.679,0.4677,0.3175,21.7
669432,"Rogers, Trevor",2313,4.8575,1.5317,-0.0608,0.4844,0.3206,0.6794,0.4721,0.3357,21.5
458681,"Lynn, Lance",2123,4.857,1.5176,-0.0608,0.4715,0.3275,0.6725,0.4748,0.3344,21.4
650895,"Castillo, Diego",177,4.8569,1.4774,-0.0608,0.4804,0.3543,0.6457,0.5202,0.3171,21.2
593334,"Germán, Domingo",373,4.8569,1.4364,-0.0608,0.4331,0.3119,0.6881,0.4763,0.3329,21.1
596295,"Gomber, Austin",2697,4.8562,1.4949,-0.0608,0.4921,0.2963,0.7037,0.5228,0.3491,21.0
671106,"Allen, Logan",1665,4.8556,1.5182,-0.0609,0.4637,0.321,0.679,0.4764,0.3436,20.8
681066,"Bush, Ky",328,4.8542,1.5656,-0.0609,0.418,0.319,0.681,0.4569,0.3448,20.7
542585,"Cisnero, José",328,4.8523,1.5682,-0.061,0.4822,0.3281,0.6719,0.4762,0.3249,20.6
687134,"Blalock, Bradley",551,4.852,1.5325,-0.061,0.4685,0.2986,0.7014,0.514,0.3372,20.4
519043,"Moore, Matt",874,4.8514,1.475,-0.061,0.4548,0.3127,0.6873,0.4678,0.337,20.3
622065,"Young, Alex",267,4.851,1.5931,-0.061,0.4835,0.339,0.661,0.4422,0.3125,20.1
670046,"Rosenberg, Kenny",403,4.8506,1.3956,-0.061,0.4573,0.3392,0.6608,0.4852,0.3468,20.0
674003,"Bradford, Cody",1175,4.8505,1.3964,-0.061,0.5141,0.2852,0.7148,0.5103,0.3403,19.9
541640,"Ramírez, Erasmo",355,4.8479,1.5021,-0.0611,0.464,0.2752,0.7248,0.5458,0.3321,19.7
683155,"Estes, Joey",2027,4.8477,1.4434,-0.0611,0.5373,0.2666,0.7334,0.5419,0.347,19.6
623167,"Flexen, Chris",2797,4.8467,1.4623,-0.0612,0.4397,0.3339,0.6661,0.458,0.3269,19.4
596001,"Junis, Jakob",943,4.8466,1.6594,-0.0612,0.5052,0.2877,0.7123,0.5692,0.3309,19.3
571578,"Corbin, Patrick",2974,4.8444,1.6376,-0.0613,0.4801,0.3336,0.6664,0.4751,0.3373,19.2
671131,"Rutledge, Jackson",139,4.8436,1.7159,-0.0613,0.465,0.3433,0.6567,0.5125,0.3149,19.0
547179,"Lorenzen, Michael",2133,4.8417,1.5007,-0.0614,0.452,0.3244,0.6756,0.4738,0.3283,18.9
663542,"Hudson, Bryan",927,4.8411,1.6183,-0.0614,0.5089,0.2987,0.7013,0.5353,0.3506,18.8
656786,"Mushinski, Parker",211,4.8405,1.7049,-0.0614,0.4912,0.3489,0.6511,0.5053,0.3351,18.6
593576,"Neris, Héctor",1024,4.8388,1.5734,-0.0615,0.5149,0.3221,0.6779,0.4634,0.3383,18.5
670241,"Vines, Darius",257,4.8388,1.3399,-0.0615,0.4696,0.3466,0.6534,0.5133,0.333,18.3
666277,"Soriano, George",527,4.8374,1.5108,-0.0615,0.4782,0.3179,0.6821,0.499,0.3339,18.2
663903,"Singer, Brady",2972,4.836,1.6332,-0.0616,0.4507,0.3418,0.6582,0.4859,0.3267,18.1
670871,"Zuñiga, Guillo",299,4.8357,1.4768,-0.0616,0.4697,0.3102,0.6898,0.5006,0.3184,17.9
656420,"Feyereisen, J.P.",179,4.8356,1.5992,-0.0616,0.4975,0.3167,0.6833,0.4635,0.3271,17.8
676428,"Hurter, Brant",797,4.8353,1.6878,-0.0616,0.4826,0.2723,0.7277,0.558,0.3238,17.7
598264,"Barnes, Matt",267,4.8347,1.7182,-0.0616,0.4363,0.3772,0.6228,0.4238,0.3328,17.5
689672,"Thorpe, Drew",721,4.8343,1.3937,-0.0616,0.4536,0.3534,0.6466,0.4541,0.3231,17.4
623433,"Anderson, Nick",573,4.8335,1.6295,-0.0617,0.4808,0.2987,0.7013,0.5316,0.3436,17.2
676106,"Hancock, Emerson",1068,4.8328,1.4941,-0.0617,0.4864,0.2932,0.7068,0.5006,0.3303,17.1
676596,"Fleming, Josh",611,4.8305,1.5,-0.0618,0.4686,0.3319,0.6681,0.4212,0.3091,17.0
594902,"Lively, Ben",2432,4.8296,1.5514,-0.0618,0.4561,0.2758,0.7242,0.5101,0.3407,16.8
663372,"Feltner, Ryan",2719,4.8287,1.5554,-0.0618,0.4904,0.3177,0.6823,0.5159,0.3345,16.7
687014,"Avila, Nick",235,4.8281,1.6731,-0.0618,0.4777,0.3606,0.6394,0.4773,0.3253,16.6
666201,"Manoah, Alek",394,4.8216,1.5559,-0.0621,0.4499,0.3124,0.6876,0.4822,0.3357,16.4
669060,"Wilson, Bryse",1643,4.8207,1.6158,-0.0621,0.4692,0.2896,0.7104,0.5285,0.334,16.3
593423,"Montas, Frankie",2693,4.8204,1.6292,-0.0621,0.4931,0.3257,0.6743,0.4819,0.3258,16.1
642028,"Rogers, Josh",170,4.8204,1.3751,-0.0621,0.4693,0.2714,0.7286,0.5379,0.3397,16.0
695076,"Lowder, Rhett",498,4.8201,1.4971,-0.0621,0.469,0.288,0.712,0.4922,0.3304,15.9
694363,"Shuster, Jared",1290,4.8178,1.428,-0.0622,0.4808,0.3651,0.6349,0.4668,0.3378,15.7
656354,"Davis, Austin",142,4.8159,1.7418,-0.0623,0.4483,0.3069,0.6931,0.4583,0.3147,15.6
607536,"Freeland, Kyle",1840,4.8134,1.6761,-0.0624,0.5016,0.2918,0.7082,0.5246,0.3401,15.4
656756,"Montgomery, Jordan",1929,4.8133,1.6181,-0.0624,0.4624,0.349,0.651,0.4448,0.3347,15.3
683568,"Iriarte, Jairo",137,4.8128,1.8067,-0.0624,0.3808,0.3635,0.6365,0.4049,0.3228,15.2
686730,"Spiers, Carson",1554,4.8117,1.521,-0.0624,0.5004,0.2953,0.7047,0.5205,0.3349,15.0
607067,"Rea, Colin",2650,4.811,1.6275,-0.0625,0.4654,0.2891,0.7109,0.5176,0.3346,14.9
687362,"Gillispie, Connor",138,4.8102,1.5353,-0.0625,0.4613,0.3398,0.6602,0.4586,0.3338,14.8
592454,"Kahnle, Tommy",893,4.8097,1.5159,-0.0625,0.4728,0.403,0.597,0.4407,0.3176,14.6
605156,"Brooks, Aaron",403,4.8094,1.6833,-0.0625,0.4541,0.3236,0.6764,0.4898,0.3232,14.5
605155,"Brewer, Colten",391,4.8088,1.7024,-0.0626,0.4764,0.333,0.667,0.5083,0.3329,14.3
666818,"Frías, Luis",237,4.8072,1.5794,-0.0626,0.4551,0.3819,0.6181,0.4146,0.3146,14.2
656222,"Beeks, Jalen",1211,4.807,1.4464,-0.0626,0.4561,0.3548,0.6452,0.4605,0.3309,14.1
656849,"Peterson, David",2071,4.8013,1.6094,-0.0628,0.4845,0.3361,0.6639,0.4696,0.3311,13.9
663969,"Phillips, Tyler",634,4.8012,1.6152,-0.0628,0.4714,0.3158,0.6842,0.4935,0.3222,13.8
661269,"Gutierrez, Vladimir",159,4.7993,1.6564,-0.0629,0.4951,0.3195,0.6805,0.4491,0.3307,13.7
660853,"De Los Santos, Enyel",1127,4.7982,1.5052,-0.0629,0.525,0.3321,0.6679,0.5247,0.3387,13.5
641726,"Jefferies, Daulton",281,4.7971,1.5423,-0.063,0.5016,0.3007,0.6993,0.506,0.3243,13.4
641835,"Mayza, Tim",816,4.797,1.7005,-0.063,0.4612,0.3144,0.6856,0.4972,0.3176,13.2
542888,"Armstrong, Shawn",1130,4.7967,1.58,-0.063,0.5074,0.282,0.718,0.5334,0.3371,13.1
605288,"Houser, Adrian",1195,4.791,1.6521,-0.0632,0.4461,0.2779,0.7221,0.5212,0.3298,13.0
693821,"Elder, Bryce",864,4.7896,1.6672,-0.0632,0.4476,0.3469,0.6531,0.4579,0.3278,12.8
643361,"Herget, Kevin",151,4.787,1.2549,-0.0633,0.49,0.2823,0.7177,0.5387,0.3464,12.7
668984,"Legumina, Casey",166,4.7862,1.3568,-0.0634,0.5313,0.2883,0.7117,0.5715,0.3499,12.6
595881,"Beede, Tyler",308,4.7854,1.6795,-0.0634,0.4588,0.3296,0.6704,0.444,0.3253,12.4
663362,"Waldron, Matt",2450,4.7851,1.6082,-0.0634,0.4578,0.272,0.728,0.5132,0.345,12.3
593958,"Rodriguez, Eduardo",866,4.7849,1.5711,-0.0634,0.4809,0.2943,0.7057,0.4884,0.3389,12.1
682842,"Uribe, Abner",258,4.784,1.5908,-0.0634,0.4738,0.3434,0.6566,0.4891,0.3087,12.0
605135,"Bassitt, Chris",3115,4.7836,1.6289,-0.0635,0.4588,0.2836,0.7164,0.5015,0.3241,11.9
623211,"Brazobán, Huascar",899,4.7836,1.5354,-0.0635,0.4708,0.3393,0.6607,0.4493,0.3115,11.7
456501,"Cueto, Johnny",167,4.7826,1.6111,-0.0635,0.4376,0.2993,0.7007,0.5196,0.3313,11.6
642232,"Yarbrough, Ryan",1542,4.7814,1.5191,-0.0635,0.4957,0.2641,0.7359,0.5147,0.3234,11.4
667463,"King, John",888,4.7799,1.5381,-0.0636,0.5127,0.2989,0.7011,0.5139,0.3065,11.3
571670,"Floro, Dylan",1018,4.7716,1.6031,-0.0639,0.465,0.2916,0.7084,0.5343,0.3288,11.2
675921,"Howard, Spencer",562,4.7707,1.4437,-0.0639,0.5249,0.2825,0.7175,0.5432,0.3467,11.0
571510,"Boyd, Matthew",849,4.7647,1.5779,-0.0641,0.4867,0.295,0.705,0.4955,0.339,10.9
700241,"McGreevy, Michael",311,4.7624,1.668,-0.0642,0.4996,0.294,0.706,0.51,0.3305,10.8
686796,"Walston, Blake",343,4.7595,1.6729,-0.0643,0.4586,0.2892,0.7108,0.4664,0.3397,10.6
471911,"Carrasco, Carlos",1693,4.7584,1.6181,-0.0644,0.4712,0.3302,0.6698,0.4629,0.3244,10.5
624133,"Suarez, Ranger",2509,4.7573,1.5734,-0.0644,0.4811,0.2877,0.7123,0.4756,0.3297,10.3
641582,"Foster, Matt",108,4.755,1.3555,-0.0645,0.4576,0.3118,0.6882,0.4765,0.3427,10.2
527048,"Pérez, Martín",2347,4.7545,1.5547,-0.0645,0.4674,0.2826,0.7174,0.4891,0.3324,10.1
669169,"Heasley, Jonathan",121,4.7499,1.6695,-0.0647,0.4798,0.3333,0.6667,0.5676,0.3417,9.9
663531,"Allen, Logan",509,4.7493,1.5427,-0.0647,0.5071,0.2954,0.7046,0.5353,0.3354,9.8
694462,"Waldrep, Hurston",133,4.7472,1.7126,-0.0648,0.4322,0.3489,0.6511,0.4579,0.3252,9.7
685299,"Gordon, Tanner",607,4.7459,1.469,-0.0648,0.5322,0.2775,0.7225,0.5416,0.3465,9.5
702352,"Bivens, Spencer",768,4.7424,1.6612,-0.065,0.4927,0.2931,0.7069,0.524,0.3205,9.4
615698,"Quantrill, Cal",2643,4.7421,1.5728,-0.065,0.4814,0.32,0.68,0.4738,0.3289,9.2
665622,"Medina, Luis",720,4.7408,1.5483,-0.065,0.4757,0.3172,0.6828,0.485,0.3325,9.1
641703,"Honeywell, Brent",790,4.7403,1.5217,-0.065,0.4995,0.2848,0.7152,0.5098,0.3415,9.0
641540,"Dunning, Dane",1755,4.7384,1.6133,-0.0651,0.4607,0.3303,0.6697,0.4866,0.3241,8.8
547001,"Poteet, Cody",473,4.7359,1.5414,-0.0652,0.4514,0.288,0.712,0.4943,0.3294,8.7
682990,"Priester, Quinn",925,4.7359,1.6731,-0.0652,0.4871,0.3341,0.6659,0.5038,0.3245,8.6
683627,"Molina, Anthony",1057,4.7349,1.5302,-0.0652,0.4754,0.3242,0.6758,0.5034,0.3429,8.4
669270,"Kuhnel, Joel",167,4.7348,1.6593,-0.0652,0.5141,0.2969,0.7031,0.5353,0.3314,8.3
592791,"Taillon, Jameson",2483,4.734,1.619,-0.0653,0.5034,0.271,0.729,0.5391,0.3449,8.1
622253,"Tate, Dillon",598,4.7298,1.5755,-0.0654,0.452,0.3051,0.6949,0.5152,0.3142,8.0
686826,"Jarvis, Bryce",1056,4.7283,1.6188,-0.0655,0.488,0.3169,0.6831,0.5054,0.3307,7.9
663562,"Davis, Noah",365,4.7228,1.535,-0.0657,0.4536,0.2982,0.7018,0.5046,0.3214,7.7
548389,"Stripling, Ross",1439,4.719,1.5433,-0.0658,0.4984,0.2713,0.7287,0.5275,0.3404,7.6
674072,"Henry, Tommy",823,4.7182,1.5576,-0.0658,0.4756,0.2742,0.7258,0.501,0.3444,7.4
643511,"Rogers, Tyler",1009,4.7169,1.5056,-0.0659,0.5325,0.2263,0.7737,0.6061,0.3207,7.3
700669,"Graceffo, Gordon",105,4.716,1.5358,-0.0659,0.465,0.3165,0.6835,0.5019,0.3397,7.2
663567,"Lambert, Peter",1120,4.7154,1.5551,-0.0659,0.4642,0.3392,0.6608,0.4887,0.3338,7.0
571527,"Buchanan, David",141,4.7153,1.6461,-0.0659,0.4881,0.3155,0.6845,0.493,0.3249,6.9
658648,"Avila, Pedro",1471,4.7144,1.6022,-0.066,0.4544,0.344,0.656,0.4678,0.3297,6.8
605335,"Leibrandt, Brandon",117,4.7122,1.485,-0.0661,0.5389,0.3327,0.6673,0.5209,0.3383,6.6
663738,"Lynch IV, Daniel",631,4.7116,1.5896,-0.0661,0.492,0.317,0.683,0.5062,0.3442,6.5
620982,"Pinto, Ricardo",277,4.711,1.5933,-0.0661,0.4581,0.3258,0.6742,0.4723,0.321,6.3
664129,"Hartlieb, Geoff",147,4.7098,1.5433,-0.0661,0.5041,0.3205,0.6795,0.5162,0.3224,6.2
702674,"Dana, Caden",206,4.7097,1.4939,-0.0661,0.428,0.3238,0.6762,0.4576,0.3358,6.1
598286,"Ramirez, Nick",246,4.7083,1.5322,-0.0662,0.4375,0.3075,0.6925,0.4943,0.3215,5.9
594835,"Gonzales, Marco",667,4.7059,1.5104,-0.0663,0.4969,0.2694,0.7306,0.5062,0.3426,5.8
622608,"Senzatela, Antonio",218,4.7051,1.5758,-0.0663,0.469,0.3063,0.6937,0.4913,0.3262,5.7
669620,"Basso, Brady",350,4.7045,1.5514,-0.0663,0.4898,0.3031,0.6969,0.5163,0.3476,5.5
691951,"Aldegheri, Sam",222,4.6996,1.6756,-0.0665,0.4111,0.2798,0.7202,0.4923,0.3499,5.4
571945,"Mikolas, Miles",2768,4.6916,1.665,-0.0668,0.5249,0.2606,0.7394,0.5634,0.3404,5.2
592288,"Emanuel, Kent",340,4.6914,1.7634,-0.0668,0.4129,0.2647,0.7353,0.5181,0.3209,5.1
668873,"Kilian, Caleb",167,4.6847,1.7329,-0.0671,0.43,0.3372,0.6628,0.4898,0.3382,5.0
518397,"Alexander, Scott",566,4.6845,1.566,-0.0671,0.4666,0.3346,0.6654,0.4872,0.3079,4.8
657612,"Hill, Tim",1106,4.6827,1.5877,-0.0671,0.4714,0.2185,0.7815,0.5489,0.3207,4.7
678368,"Bellozo, Valente",1094,4.6778,1.5047,-0.0673,0.4672,0.291,0.709,0.5082,0.3372,4.6
489119,"Miley, Wade",118,4.6768,1.5297,-0.0673,0.4867,0.3011,0.6989,0.4694,0.3323,4.4
